roll_angle,jounce,lower_outer_x,lower_outer_y,lower_outer_z,lower_inner1_x,lower_inner1_y,lower_inner1_z,lower_inner2_x,lower_inner2_y,lower_inner2_z,upper_outer_x,upper_outer_y,upper_outer_z,upper_inner1_x,upper_inner1_y,upper_inner1_z,upper_inner2_x,upper_inner2_y,upper_inner2_z,rc_x,rc_y,rc_z,ic_y,ic_z,Steering_trail_x,Scrub_radius_y,kingpin_inclination_deg,camber_angle_deg,Bump_Steer
-0.04319249158975866,0.0,-17.445403438116262,521.0492467897666,137.07938390003113,-180.0,168.1785471156238,79.80347535362243,180.0,173.17388386234416,79.58758003902508,-0.6044648340683766,512.224464262806,315.5163614976452,-135.0,248.85141368471898,209.44100309742416,180.0,265.3486911270616,243.76067438067474,0.0,0.0,9.814678332443489,-235.85065425592822,14.223817962954499,-25.38299921687374,2.8286473833780974,5.391622827808958,-2.8313142866388947,26.74090630547317
-0.044073971009957816,0.0,-17.444078012452515,521.0863277728962,137.08056953521523,-179.99999999999997,168.240530833977,79.65519426428499,179.99999999999997,173.23567533274218,79.43489574759464,-0.6459715362818821,512.3299170503093,315.5249523886526,-134.99999999999997,249.02763885941806,209.22156018108345,179.99999999999997,265.55516197254605,243.52667612236866,0.0,0.0,9.80681703381994,-234.07170585184542,14.179194923502166,-25.348345247123284,2.81298259801531,5.377768761356369,-2.8092969806974515,26.740905787008625
-0.044955450430156974,0.0,-17.44274412424777,521.1232005854152,137.0817401276602,-180.0,168.3023817307439,79.50685864219433,180.0,173.29733010029702,79.28215709458422,-0.6874178139228243,512.4348859856874,315.5334731198656,-135.0,249.20366844046978,209.0019620581565,180.0,265.7614243823999,243.29249600219822,0.0,0.0,9.799326808647786,-232.29709711900367,14.135241420779806,-25.31372749052551,2.797326211078257,5.363933398856655,-2.7873698355113614,26.740875658562853
-0.045836929850356124,0.0,-17.441401781371102,521.1598640446693,137.082895805887,-180.0,168.36409869779365,79.35846862967354,180.0,173.35884705703032,79.12936422573812,-0.7288035325511778,512.539369245766,315.5419241405829,-135.0,249.37950123102578,208.78220892633766,180.0,265.9674771362838,243.05813422918808,0.0,0.0,9.792209553121756,-230.52681155921448,14.091955927218592,-25.27914602870551,2.7816774734467344,5.3501167650362715,-2.7655330363112625,26.74090906429084
-0.04671840927055528,0.0,-17.44005102458004,521.1963170009212,137.08403671664678,-180.0,168.425680617819,79.21002437117473,180.0,173.42022508579018,78.97651728892946,-0.770128564462592,512.6433649807834,315.5503059056427,-135.0,249.55513602511024,208.5623009855287,180.0,266.1733190047405,242.82359101459105,0.0,0.0,9.785467165852861,-228.76083280229125,14.049336914843295,-25.244600999042653,2.7660357163533718,5.336318893441565,-2.743786787705794,26.740909074017964
-0.04759988869075444,0.0,-17.438691783934143,521.2325582322063,137.08516297855536,-180.00000000000003,168.48712636688035,79.06152601323895,180.00000000000003,173.48146306279537,78.82361643412024,-0.8113926920825353,512.7468714192155,315.5586188424797,-135.00000000000003,249.73057161016368,208.34223843779836,180.00000000000003,266.37894875173976,242.58886657184752,0.0,0.0,9.779101516342136,-226.99914502587498,14.007382817924807,-25.21009240968064,2.7504000822052603,5.322539811083283,-2.7221312462138303,26.740909075658855
-0.0484813681109536,0.0,-17.43732411510314,521.2685865634638,137.0862747635893,-180.0,168.54843481592587,78.91297370447428,180.0,173.5425598591556,78.67066181333927,-0.8525958176490538,512.8498866718396,315.56686343226545,-135.0,249.90580676856354,208.12202148736046,180.0,266.5843651361979,242.35396111656368,0.0,0.0,9.77311451340064,-225.241732031031,13.966092114040578,-25.175620403921233,2.7347698896394377,5.308779546921078,-2.7005666211893042,26.740909068284584
-0.049362847531152755,0.0,-17.435947960228834,521.3044008174348,137.08737220691552,-179.99999999999997,168.60960482754743,78.76436759564734,179.99999999999997,173.6035143376272,78.5176535807738,-0.8937377117700546,512.9524089129682,315.5750401222649,-134.99999999999997,250.08084027437997,207.9016503406655,179.99999999999997,266.789566908734,242.1188748666031,0.0,0.0,9.76750806371415,-223.48857808049496,13.925463279998425,-25.14118502193456,2.719144403080122,5.2950381357051155,-2.6790931010044567,26.7409090521357
-0.050244326951351906,0.0,-17.434563352386935,521.339999767485,137.08845540640206,-179.99999999999997,168.6706352578917,78.61570783965404,179.99999999999997,173.66432535452418,78.36459189274022,-0.9348182346302095,513.0544363261787,315.58314930155296,-134.99999999999997,250.255670895287,207.68112520637135,179.99999999999997,266.9945528135813,241.8836080420574,0.0,0.0,9.76228405961554,-221.73966793448497,13.885494775160808,-25.10678639404925,2.7035227919152476,5.281315613347586,-2.657710855677351,26.7409090269991
-0.051125806371551064,0.0,-17.433170335227416,521.3753821960028,137.0895245379103,-180.0,168.73152495729738,78.4669945915176,180.0,173.7249917603559,78.21147690768208,-0.9758372467079202,513.1559669867379,315.5911914962723,-135.0,250.43029739320002,207.46044629534092,180.0,267.19932158922427,241.64816086524388,0.0,0.0,9.757444466587918,-219.9949855362154,13.846185141440174,-25.07242467223834,2.6879043265698783,5.267612017408029,-2.6364200920452046,26.740908991274633
